759.3300, 0.77, 0.94, 0.66, 0.85, 0.36, 0.34, 0.41, 1.18, 2.48, -0.03, 1.83, -19.91, 1.05, -1.35, 1.06, -1.02, 0.59, 0.61, 1.35, 0.06, 0.94, 0.18, 1.16, -20.61, 2.46, 0.08, 1.06, -4.29, 1.11, 0.10, 0.65, 0.93, 0.24, 2.31, 1.05, -1.27, 1.77, -21.18, 0.98, 0.14, 0.03, 1.70, 0.01, -21.15, 0.46, 1.20, 0.45, 1.31, 0.71, 4.26, 0.78, 4.90, 0.05, 2.83, 0.00, -0.00, 1.05, 0.02, 0.70, 3.82, 0.92, 0.16, 2.90, 0.00, 4.7338, 3.6571, 0.8024, 3.1853, -0.4142, -237.1850, -9.2552, -7.0653, 2.3337, 0.5189, 1.0840, -155.8821, 1.2701, -29.5369, 0.7242, 3.9039, 3.6020, -8.6524, -244.0560, 0.8744, 0.3169, -1.8283, 3.5865, 3.8738, 19.5750, 24.8270, 0.9375, 0.0000, nan, 17.3063, 0.9538, 0.0008, 0
765.9400, 0.77, 0.94, 0.70, 0.83, 0.31, 0.36, 0.41, 1.18, 2.42, -0.00, 1.83, -19.82, 1.05, -1.34, 1.06, -1.04, 0.59, 0.59, 1.35, 0.01, 0.99, 0.18, 1.16, -20.67, 2.46, 0.06, 1.06, -4.31, 1.16, 0.12, 0.59, 0.97, 0.24, 2.22, 1.05, -1.31, 1.77, -21.16, 0.94, 0.12, 0.03, 1.67, 0.01, -21.11, 0.51, 1.10, 0.41, 1.40, 0.71, 4.26, 0.82, 4.63, 0.05, 2.82, 0.00, -0.00, 1.05, 0.02, 0.70, 3.75, 0.93, 0.14, 2.96, 0.05, 4.7213, 3.7482, 0.7165, 3.1729, -0.0690, -235.8541, -9.1857, -7.1635, 2.2315, 0.0865, 1.1603, -156.3586, 1.0117, -29.7016, 0.8832, 3.7381, 3.4621, -8.9592, -243.6114, 0.7520, 0.3186, -1.7371, 3.6347, 3.7508, 19.6157, 24.7614, 0.9355, 0.0000, nan, 16.9985, 0.8626, 0.9689, 0
772.5530, 0.77, 0.92, 0.75, 0.82, 0.35, 0.34, 0.41, 1.18, 2.41, -0.03, 1.83, -19.89, 1.05, -1.37, 1.06, -1.04, 0.59, 0.53, 1.30, 0.07, 1.00, 0.13, 1.16, -20.68, 2.51, 0.03, 1.06, -4.35, 1.17, 0.09, 0.63, 0.95, 0.24, 2.14, 1.05, -1.27, 1.77, -21.14, 0.98, 0.15, 0.03, 1.71, 0.01, -21.12, 0.52, 1.10, 0.45, 1.32, 0.71, 4.24, 0.78, 5.09, 0.05, 2.87, 0.00, -0.03, 1.05, 0.04, 0.70, 3.66, 0.97, 0.12, 2.92, 0.01, 4.6359, 4.0233, 0.7818, 3.1864, -0.5339, -236.6223, -9.4085, -7.1799, 2.0238, 0.5748, 0.8465, -156.4392, 0.4421, -29.9400, 0.6540, 3.8783, 3.3348, -8.6634, -244.1739, 0.9847, 0.3291, -1.9982, 3.6990, 3.8862, 19.5095, 25.7429, 0.9508, -0.0000, nan, 16.5867, 0.7849, 0.1615, 0
779.1650, 0.77, 0.87, 0.76, 0.80, 0.31, 0.32, 0.41, 1.13, 2.46, -0.04, 1.84, -19.91, 1.05, -1.36, 1.06, -1.02, 0.59, 0.49, 1.34, 0.06, 0.95, 0.14, 1.16, -20.70, 2.56, 0.00, 1.06, -4.39, 1.12, 0.11, 0.69, 0.92, 0.24, 2.02, 1.05, -1.21, 1.78, -21.11, 0.94, 0.14, 0.03, 1.82, 0.01, -21.12, 0.52, 1.07, 0.51, 1.29, 0.71, 4.12, 0.77, 5.20, 0.05, 2.81, 0.00, -0.02, 1.05, 0.02, 0.65, 3.74, 1.03, 0.14, 2.87, 0.02, 4.3779, 3.9827, 0.6479, 3.0387, -0.6244, -238.5065, -9.3368, -7.0675, 1.8622, 0.5359, 0.8572, -155.8602, 0.0737, -30.2470, 0.8319, 4.1199, 3.1575, -8.2729, -244.7030, 0.8714, 0.3740, -1.8579, 3.5925, 4.2803, 18.9721, 26.0714, 0.9203, -0.0000, nan, 15.7962, 0.9240, 0.3368, 0
785.7760, 0.77, 0.85, 0.76, 0.85, 0.35, 0.34, 0.41, 1.07, 2.51, -0.01, 1.84, -19.90, 1.05, -1.38, 1.06, -1.00, 0.54, 0.53, 1.35, 0.03, 0.99, 0.16, 1.16, -20.68, 2.62, 0.03, 1.06, -4.45, 1.11, 0.10, 0.65, 1.02, 0.24, 1.80, 1.05, -1.20, 1.78, -21.17, 0.98, 0.12, 0.03, 1.89, 0.01, -21.10, 0.52, 1.04, 0.47, 1.48, 0.71, 4.00, 0.77, 5.13, 0.05, 2.84, 0.00, -0.00, 1.05, 0.00, 0.59, 3.81, 1.04, 0.12, 2.86, 0.04, 4.2438, 4.2244, 0.7710, 2.8797, -0.1041, -239.0480, -9.4395, -6.9337, 1.8550, 0.2362, 1.0137, -156.3558, 0.5836, -30.6239, 0.7418, 4.2882, 2.8157, -8.2182, -245.6561, 0.7900, 0.3741, -1.9256, 3.5232, 4.5123, 18.4050, 25.7757, 0.9007, -0.0000, nan, 14.6612, 0.8332, 0.6759, 0
792.3880, 0.77, 0.87, 0.76, 0.79, 0.41, 0.27, 0.41, 1.11, 2.57, -0.03, 1.84, -19.92, 1.05, -1.36, 1.06, -1.00, 0.53, 0.44, 1.30, 0.05, 1.00, 0.16, 1.16, -20.66, 2.68, 0.07, 1.06, -4.49, 1.11, 0.12, 0.69, 0.92, 0.24, 1.93, 1.05, -1.23, 1.78, -21.14, 1.04, 0.14, 0.03, 1.91, 0.01, -21.10, 0.52, 1.07, 0.51, 1.28, 0.71, 4.03, 0.77, 5.12, 0.05, 2.81, 0.00, -0.00, 1.05, 0.03, 0.63, 3.67, 1.04, 0.10, 2.86, 0.01, 4.3928, 3.9334, 0.7175, 2.9923, -0.5783, -239.0833, -9.3305, -6.9114, 1.5106, 0.4597, 1.0398, -156.2235, 1.2639, -30.9352, 0.8465, 4.1127, 3.0090, -8.4315, -245.3374, 0.9280, 0.3778, -1.8450, 3.6241, 4.2664, 18.5401, 25.7039, 0.8864, -0.0000, nan, 15.0432, 0.7060, 0.1127, 0
799.0000, 0.77, 0.86, 0.76, 0.80, 0.37, 0.33, 0.41, 1.17, 2.63, -0.04, 1.84, -19.92, 1.05, -1.39, 1.06, -0.97, 0.48, 0.52, 1.24, 0.06, 0.95, 0.14, 1.16, -20.66, 2.69, 0.05, 1.06, -4.52, 1.11, 0.12, 0.74, 0.89, 0.24, 1.94, 1.05, -1.24, 1.78, -21.21, 1.00, 0.16, 0.03, 1.85, 0.01, -21.12, 0.52, 1.06, 0.47, 1.36, 0.71, 4.09, 0.77, 5.17, 0.05, 2.83, 0.00, -0.02, 1.05, 0.02, 0.68, 3.54, 1.00, 0.15, 2.86, 0.03, 4.3296, 3.9709, 0.7810, 3.1511, -0.6698, -238.8295, -9.5405, -6.6774, 1.6157, 0.4782, 0.8905, -156.3800, 0.7945, -31.0628, 0.8645, 4.2871, 3.0250, -8.4561, -245.7809, 1.0140, 0.3493, -1.9243, 3.5847, 4.1789, 18.7949, 25.9428, 0.8953, -0.0000, nan, 15.7917, 0.9739, 0.6380, 0
805.6120, 0.77, 0.88, 0.76, 0.82, 0.31, 0.35, 0.41, 1.13, 2.59, -0.06, 1.85, -19.90, 1.05, -1.35, 1.06, -0.98, 0.47, 0.50, 1.24, 0.08, 0.99, 0.16, 1.16, -20.71, 2.69, 0.02, 1.06, -4.54, 1.11, 0.07, 0.70, 0.98, 0.24, 1.97, 1.05, -1.22, 1.78, -21.18, 0.99, 0.18, 0.03, 1.88, 0.01, -21.14, 0.52, 1.04, 0.51, 1.31, 0.71, 4.03, 0.77, 5.11, 0.05, 2.84, 0.00, -0.00, 1.05, 0.02, 0.65, 3.71, 0.99, 0.13, 2.90, 0.02, 4.4107, 4.0568, 0.7113, 3.0432, -0.9528, -239.1947, -9.2332, -6.7535, 1.5405, 0.6151, 1.0192, -156.5149, 0.4241, -31.2185, 0.5050, 4.4901, 3.0798, -8.3628, -245.9285, 1.1351, 0.3675, -1.8485, 3.5219, 4.3858, 18.5471, 25.6928, 0.8964, -0.0000, nan, 15.5775, 0.8045, 0.4225, 0
812.2250, 0.77, 0.85, 0.76, 0.84, 0.35, 0.34, 0.41, 1.05, 2.64, -0.03, 1.85, -19.92, 1.05, -1.32, 1.06, -0.98, 0.42, 0.53, 1.23, 0.08, 1.00, 0.14, 1.16, -20.65, 2.69, 0.02, 1.06, -4.49, 1.16, 0.11, 0.65, 1.03, 0.24, 1.83, 1.05, -1.22, 1.78, -21.15, 0.99, 0.18, 0.03, 1.88, 0.01, -21.16, 0.52, 1.04, 0.47, 1.47, 0.71, 4.02, 0.77, 5.12, 0.05, 2.86, 0.00, -0.02, 1.06, 0.00, 0.69, 3.55, 0.94, 0.12, 2.91, 0.02, 4.2529, 4.1539, 0.7810, 2.8409, -0.4458, -239.6271, -9.0680, -6.7662, 1.4519, 0.6379, 0.9318, -155.9442, 0.3623, -30.9004, 0.8456, 4.3499, 2.8549, -8.3473, -245.2919, 1.1564, 0.3866, -1.7445, 3.5114, 4.5059, 18.4876, 25.6906, 0.9148, -0.0000, nan, 15.8810, 0.7377, 0.3866, 0
818.8370, 0.77, 0.81, 0.76, 0.82, 0.31, 0.36, 0.41, 1.01, 2.69, -0.00, 1.85, -19.90, 1.05, -1.34, 1.06, -0.98, 0.36, 0.61, 1.19, 0.08, 1.05, 0.14, 1.16, -20.69, 2.64, 0.04, 1.06, -4.46, 1.17, 0.10, 0.69, 1.04, 0.24, 1.69, 1.05, -1.22, 1.75, -20.42, 0.99, 0.16, 0.03, 1.96, 0.01, -21.13, 0.52, 0.99, 0.51, 1.39, 0.66, 4.05, 0.77, 5.09, 0.05, 2.88, 0.00, -0.04, 1.05, 0.00, 0.65, 3.74, 0.98, 0.14, 2.92, 0.00, 4.0553, 4.0946, 0.7129, 2.7166, -0.0743, -240.3611, -9.1602, -6.7684, 1.4152, 0.6167, 0.9610, -156.3172, 0.6317, -30.7329, 0.7758, 4.6515, 2.6354, -8.3337, -233.1617, 1.0531, 0.4235, -1.7247, 3.3409, 4.6673, 17.3452, 25.5442, 0.9236, -0.0000, nan, 15.7474, 0.8729, 0.0644, 0
825.4500, 0.72, 0.83, 0.77, 0.80, 0.35, 0.33, 0.41, 0.93, 2.75, -0.03, 1.86, -19.90, 1.05, -1.36, 1.06, -0.96, 0.40, 0.53, 1.18, 0.06, 1.01, 0.14, 1.16, -20.67, 2.68, 0.06, 1.06, -4.53, 1.12, 0.12, 0.74, 1.01, 0.19, 2.00, 1.05, -1.25, 1.70, -18.44, 0.99, 0.13, 0.04, 1.98, 0.01, -21.15, 0.52, 0.92, 0.57, 1.30, 0.60, 4.08, 0.77, 5.00, 0.05, 2.96, 0.00, -0.02, 1.06, 0.00, 0.59, 4.01, 0.94, 0.16, 2.97, 0.00, 3.9203, 4.0055, 0.7422, 2.5204, -0.6113, -240.5713, -9.2840, -6.6577, 1.3867, 0.4856, 0.9221, -156.0371, 0.9813, -31.2224, 0.8527, 4.8722, 2.4753, -8.5758, -204.4002, 0.8219, 0.4551, -1.6322, 3.0876, 4.8104, 15.9502, 25.1006, 0.9785, -0.0000, nan, 15.4092, 0.9507, 0.0107, 0
832.0620, 0.76, 0.81, 0.76, 0.80, 0.41, 0.34, 0.37, 1.01, 2.76, -0.04, 1.86, -19.90, 1.05, -1.38, 1.06, -0.96, 0.36, 0.62, 1.13, 0.11, 1.01, 0.16, 1.16, -20.68, 2.69, 0.04, 1.06, -4.62, 1.11, 0.12, 0.75, 1.03, 0.23, 1.88, 1.05, -1.28, 1.65, -16.34, 0.94, 0.17, 0.03, 1.93, 0.01, -21.11, 0.52, 0.84, 0.58, 1.32, 0.64, 3.98, 0.77, 4.77, 0.05, 3.06, 0.00, -0.00, 1.06, 0.07, 0.63, 3.97, 0.88, 0.16, 2.93, 0.00, 4.0072, 3.9860, 0.8940, 2.4022, -0.7014, -240.4324, -9.4187, -6.6351, 1.4444, 0.8091, 1.0256, -155.9364, 0.7474, -31.8394, 0.8671, 5.0730, 2.8326, -8.7302, -175.2966, 1.0469, 0.4327, -1.8873, 2.8204, 4.9602, 16.5717, 23.9599, 1.0405, -0.0000, nan, 16.3093, 0.9126, 0.0018, 0
838.6740, 0.72, 0.85, 0.76, 0.77, 0.47, 0.29, 0.41, 0.93, 2.71, -0.06, 1.85, -19.97, 1.05, -1.35, 1.06, -0.96, 0.40, 0.62, 1.12, 0.05, 0.96, 0.14, 1.16, -20.65, 2.74, 0.04, 1.06, -4.65, 1.11, 0.12, 0.76, 1.01, 0.29, 1.56, 1.05, -1.36, 1.59, -14.22, 0.93, 0.15, 0.03, 1.92, 0.01, -21.20, 0.47, 0.91, 0.58, 1.29, 0.70, 3.86, 0.77, 4.63, 0.06, 3.11, 0.00, -0.02, 1.06, 0.03, 0.69, 3.86, 0.92, 0.16, 2.87, 0.00, 3.9893, 3.8140, 0.8781, 2.4692, -0.9981, -240.6951, -9.2421, -6.6314, 1.6129, 0.3775, 0.8891, -155.8486, 0.7214, -32.1173, 0.8685, 4.9465, 2.8929, -9.3201, -147.3719, 0.8818, 0.4201, -1.6631, 2.7654, 4.8644, 17.4885, 23.2672, 1.1163, -0.0000, nan, 17.2443, 0.9578, 0.0003, 0
845.2860, 0.76, 0.89, 0.77, 0.74, 0.48, 0.30, 0.37, 1.06, 2.66, -0.01, 1.84, -19.91, 1.05, -1.39, 1.06, -0.96, 0.46, 0.62, 1.17, 0.08, 1.00, 0.12, 1.16, -20.61, 2.70, 0.06, 1.06, -4.64, 1.11, 0.10, 0.76, 0.97, 0.25, 1.98, 1.05, -1.39, 1.53, -12.17, 0.98, 0.16, 0.03, 1.75, 0.01, -21.15, 0.41, 1.10, 0.58, 1.20, 0.75, 3.94, 0.77, 4.49, 0.05, 3.09, 0.00, -0.00, 1.06, 0.04, 0.75, 3.74, 0.93, 0.14, 2.81, 0.00, 4.4379, 3.7088, 0.9276, 2.5021, -0.1664, -238.8978, -9.5503, -6.6391, 1.8452, 0.5733, 0.8029, -155.5816, 0.9968, -32.0281, 0.7489, 4.7692, 3.1625, -9.5387, -121.5136, 1.0094, 0.3683, -1.6200, 2.9336, 4.5339, 19.3914, 22.5657, 1.1033, -0.0000, nan, 18.1734, 0.8659, 0.0000, 0
851.8980, 0.82, 0.85, 0.72, 0.74, 0.48, 0.30, 0.41, 1.11, 2.65, -0.05, 1.83, -19.90, 1.06, -1.35, 1.06, -1.04, 0.52, 0.60, 1.18, 0.08, 0.95, 0.15, 1.16, -20.65, 2.70, 0.04, 1.06, -4.44, 1.16, 0.08, 0.76, 0.89, 0.29, 1.95, 1.05, -1.40, 1.48, -10.18, 0.99, 0.14, 0.03, 1.64, 0.01, -21.18, 0.36, 1.33, 0.58, 1.03, 0.72, 4.39, 0.72, 4.70, 0.05, 3.01, 0.00, -0.02, 1.06, 0.02, 0.76, 3.81, 0.93, 0.17, 2.76, 0.03, 4.5237, 3.4543, 0.9358, 2.9399, -0.8902, -237.4754, -9.2641, -7.2164, 2.0261, 0.6075, 0.9546, -155.7357, 0.7510, -30.6715, 0.6331, 4.4038, 3.6577, -9.5992, -97.9847, 0.9229, 0.3276, -1.8911, 3.0698, 3.9112, 20.4495, 22.0799, 1.0788, -0.0000, nan, 18.7388, 1.0526, 0.5958, 0
858.5110, 0.83, 0.81, 0.66, 0.89, 0.48, 0.20, 0.46, 1.08, 2.70, -0.04, 1.84, -19.90, 1.06, -1.39, 1.06, -1.06, 0.53, 0.55, 1.23, 0.06, 1.00, 0.14, 1.16, -20.66, 2.65, 0.04, 1.06, -4.42, 1.12, 0.11, 0.71, 0.93, 0.30, 1.64, 1.05, -1.32, 1.42, -8.20, 0.99, 0.16, 0.03, 1.77, 0.01, -21.18, 0.39, 1.42, 0.53, 1.14, 0.71, 4.17, 0.76, 4.93, 0.05, 2.85, 0.00, -0.00, 1.06, 0.00, 0.76, 3.52, 0.93, 0.15, 2.75, 0.02, 4.3687, 3.8097, 0.6247, 3.2737, -0.7359, -238.6232, -9.5592, -7.3268, 1.8844, 0.5044, 0.9237, -156.2097, 0.6981, -30.5606, 0.8305, 4.2913, 3.1591, -9.0264, -75.8802, 1.0163, 0.3265, -1.7534, 3.6418, 3.9480, 19.2777, 24.5254, 0.9342, -0.0000, nan, 17.3526, 0.8822, 0.3972, 0
865.1230, 0.78, 0.83, 0.70, 0.85, 0.43, 0.30, 0.47, 0.86, 2.76, -0.04, 1.85, -19.87, 1.06, -1.38, 1.07, -1.03, 0.53, 0.48, 1.28, 0.06, 0.95, 0.16, 1.15, -20.61, 2.69, 0.04, 1.06, -4.42, 1.11, 0.12, 0.75, 0.99, 0.25, 1.81, 1.05, -1.39, 1.36, -7.05, 1.04, 0.18, 0.03, 1.85, 0.01, -21.16, 0.40, 1.20, 0.48, 1.57, 0.71, 4.01, 0.77, 4.69, 0.05, 3.04, 0.00, -0.00, 1.06, 0.02, 0.71, 3.90, 0.88, 0.19, 2.75, 0.00, 4.2496, 3.8543, 0.8291, 2.6593, -0.7237, -239.5320, -9.5005, -7.1186, 1.6317, 0.5059, 0.9748, -154.7471, 0.7018, -30.5421, 0.8634, 4.8293, 2.9207, -9.5080, -62.5777, 1.1975, 0.3926, -1.9130, 3.1291, 4.8498, 18.5257, 23.5289, 1.0467, -0.0000, nan, 18.0164, 1.0918, 0.0662, 0
871.7360, 0.73, 0.97, 0.70, 0.81, 0.47, 0.30, 0.43, 1.08, 2.72, -0.02, 1.84, -19.89, 1.06, -1.41, 1.07, -1.02, 0.58, 0.46, 1.25, 0.04, 1.00, 0.13, 1.16, -20.65, 2.70, 0.04, 1.06, -4.37, 1.11, 0.10, 0.76, 0.90, 0.29, 1.85, 1.05, -1.40, 1.30, -5.57, 1.05, 0.16, 0.03, 1.67, 0.01, -21.11, 0.35, 1.40, 0.47, 1.36, 0.76, 4.10, 0.72, 4.78, 0.05, 2.91, 0.00, -0.00, 1.06, 0.02, 0.75, 3.68, 0.87, 0.20, 2.70, 0.03, 4.5880, 3.7046, 0.9194, 2.9707, -0.4149, -237.8426, -9.7199, -7.0792, 1.7354, 0.3531, 0.8177, -155.4158, 0.7024, -30.1934, 0.7481, 4.4252, 3.4882, -9.5879, -47.3879, 1.1142, 0.3269, -1.6605, 3.2205, 4.1364, 20.2275, 22.5144, 1.0201, -0.0000, nan, 17.9724, 1.1262, 0.5949, 0
878.3480, 0.72, 0.85, 0.76, 0.78, 0.48, 0.25, 0.47, 0.88, 2.66, -0.02, 1.85, -19.92, 1.06, -1.35, 1.06, -1.00, 0.54, 0.51, 1.29, 0.11, 1.05, 0.14, 1.15, -20.66, 2.70, 0.04, 1.06, -4.38, 1.16, 0.08, 0.71, 1.00, 0.30, 1.44, 1.06, -1.35, 1.25, -4.36, 1.01, 0.14, 0.03, 1.90, 0.01, -21.10, 0.39, 1.33, 0.42, 1.71, 0.77, 3.78, 0.76, 4.96, 0.05, 2.98, 0.00, -0.00, 1.06, 0.04, 0.71, 3.73, 0.92, 0.13, 2.69, 0.01, 3.9460, 3.8671, 0.7782, 2.6603, -0.3572, -240.3522, -9.2981, -6.9570, 1.7787, 0.9026, 0.9456, -155.0806, 0.7025, -30.2505, 0.6351, 4.5974, 2.7761, -9.2760, -35.4809, 0.9430, 0.3983, -1.8007, 3.4061, 4.6124, 18.8636, 24.7023, 0.9867, -0.0000, nan, 17.2078, 0.7939, 0.0991, 0
884.9600, 0.76, 0.92, 0.77, 0.75, 0.43, 0.34, 0.43, 1.05, 2.60, -0.02, 1.84, -19.90, 1.06, -1.39, 1.07, -1.02, 0.58, 0.59, 1.30, 0.08, 1.06, 0.12, 1.16, -20.71, 2.75, 0.04, 1.06, -4.45, 1.12, 0.11, 0.75, 0.90, 0.25, 2.11, 1.06, -1.46, 1.19, -3.28, 1.00, 0.14, 0.03, 1.70, 0.01, -21.02, 0.40, 1.29, 0.46, 1.47, 0.72, 4.35, 0.77, 4.56, 0.05, 3.00, 0.00, -0.00, 1.06, 0.01, 0.75, 3.74, 0.98, 0.12, 2.64, 0.02, 4.5984, 3.7275, 0.9453, 2.8845, -0.3408, -237.9771, -9.5715, -7.0569, 2.2051, 0.7129, 0.8513, -156.0280, 0.7150, -30.7406, 0.8308, 4.3866, 3.3770, -10.0263, -25.4421, 0.9150, 0.3320, -1.6343, 3.3668, 4.3545, 20.2840, 22.8895, 1.0593, -0.0000, nan, 18.2488, 0.7761, 0.3019, 0
891.5730, 0.77, 0.89, 0.72, 0.86, 0.42, 0.27, 0.47, 0.97, 2.55, -0.04, 1.85, -19.88, 1.06, -1.37, 1.07, -1.05, 0.58, 0.53, 1.35, 0.03, 1.02, 0.14, 1.16, -20.67, 2.76, 0.04, 1.06, -4.47, 1.07, 0.12, 0.71, 0.98, 0.24, 1.88, 1.06, -1.34, 1.13, -2.26, 1.00, 0.16, 0.03, 1.82, 0.01, -21.10, 0.45, 1.28, 0.41, 1.56, 0.71, 4.04, 0.72, 5.29, 0.05, 2.90, 0.00, -0.05, 1.06, 0.00, 0.76, 3.46, 0.94, 0.15, 2.58, 0.05, 4.4555, 4.0005, 0.7466, 2.9552, -0.6068, -239.3652, -9.3936, -7.3049, 2.0220, 0.2662, 0.9075, -155.8990, 0.7176, -30.9177, 0.8265, 4.5285, 2.9632, -9.2345, -16.7421, 1.0191, 0.3584, -1.8890, 3.7603, 4.1948, 18.7109, 24.9083, 0.9476, -0.0000, nan, 17.0245, 0.9377, 0.8878, 0
898.1850, 0.72, 0.88, 0.71, 0.78, 0.47, 0.30, 0.47, 0.85, 2.59, -0.06, 1.85, -19.83, 1.06, -1.38, 1.07, -1.04, 0.54, 0.57, 1.40, 0.06, 0.96, 0.17, 1.15, -20.69, 2.71, 0.06, 1.06, -4.55, 1.11, 0.12, 0.75, 0.95, 0.19, 2.38, 1.06, -1.44, 1.07, -1.28, 1.00, 0.13, 0.03, 1.74, 0.01, -21.08, 0.46, 1.05, 0.46, 1.54, 0.66, 4.42, 0.72, 4.73, 0.05, 3.07, 0.00, -0.03, 1.06, 0.03, 0.71, 4.06, 0.93, 0.16, 2.57, 0.01, 4.1568, 3.5758, 0.9056, 2.6062, -0.9464, -238.2232, -9.4729, -7.2259, 1.9983, 0.5043, 1.0757, -155.5902, 0.9993, -31.4079, 0.8627, 4.6219, 2.9539, -9.9110, -9.0020, 0.8199, 0.3580, -1.7461, 3.1261, 4.5878, 19.0458, 22.0460, 1.0679, -0.0000, nan, 18.7212, 0.9646, 0.1480, 0
904.7970, 0.77, 0.91, 0.66, 0.90, 0.48, 0.25, 0.52, 0.94, 2.54, -0.03, 1.84, -19.89, 1.06, -1.43, 1.07, -1.07, 0.58, 0.56, 1.41, 0.06, 0.95, 0.15, 1.16, -20.68, 2.66, 0.04, 1.06, -4.52, 1.11, 0.12, 0.76, 0.87, 0.23, 2.16, 1.06, -1.37, 1.01, -0.43, 0.95, 0.15, 0.03, 1.72, 0.01, -21.25, 0.51, 1.07, 0.46, 1.34, 0.70, 4.19, 0.67, 5.22, 0.05, 2.86, 0.00, -0.02, 1.06, 0.01, 0.70, 3.74, 0.88, 0.18, 2.62, 0.02, 4.5611, 3.8299, 0.7759, 3.2172, -0.4333, -238.5712, -9.8424, -7.4487, 2.1141, 0.5450, 0.8980, -155.5930, 0.7405, -31.2592, 0.8709, 4.3085, 3.2573, -9.4446, -2.9155, 0.9491, 0.3201, -1.7365, 3.5814, 4.0476, 19.1208, 22.6400, 0.9204, -0.0000, nan, 17.0882, 1.0113, 0.3106, 0
911.4090, 0.77, 0.79, 0.70, 0.90, 0.43, 0.31, 0.53, 0.77, 2.59, -0.00, 1.86, -19.88, 1.06, -1.42, 1.07, -1.05, 0.59, 0.51, 1.42, 0.04, 1.00, 0.14, 1.15, -20.70, 2.65, 0.04, 1.06, -4.49, 1.12, 0.10, 0.71, 1.06, 0.24, 1.83, 1.06, -1.40, 0.96, 0.51, 0.94, 0.13, 0.03, 1.90, 0.01, -21.17, 0.52, 0.91, 0.52, 1.52, 0.71, 4.00, 0.71, 5.07, 0.05, 3.03, 0.00, -0.00, 1.06, 0.02, 0.65, 4.02, 0.92, 0.13, 2.68, 0.04, 3.9463, 4.0946, 0.8543, 2.6911, -0.0722, -240.2434, -9.7832, -7.2545, 1.9517, 0.3981, 0.9153, -155.6308, 0.6974, -31.0625, 0.7503, 4.8998, 2.8329, -9.5959, 3.1050, 0.7676, 0.4138, -1.7273, 3.0907, 5.1224, 18.4411, 23.2928, 1.0137, -0.0000, nan, 17.0771, 0.7748, 0.6361, 0
918.0210, 0.82, 0.78, 0.71, 0.75, 0.47, 0.27, 0.49, 0.96, 2.60, -0.03, 1.84, -19.85, 1.06, -1.45, 1.07, -1.06, 0.64, 0.50, 1.37, 0.07, 0.96, 0.17, 1.15, -20.73, 2.65, 0.04, 1.06, -4.61, 1.17, 0.10, 0.70, 0.94, 0.29, 1.87, 1.06, -1.42, 0.90, 1.30, 0.99, 0.12, 0.03, 1.63, 0.01, -20.93, 0.47, 1.05, 0.52, 1.29, 0.76, 4.08, 0.71, 4.75, 0.05, 2.99, 0.00, -0.02, 1.06, 0.00, 0.69, 3.97, 0.88, 0.12, 2.74, 0.01, 4.1813, 3.4478, 0.8194, 3.0262, -0.5756, -237.6201, -10.0020, -7.3378, 2.0809, 0.6559, 1.0775, -155.3462, 0.6902, -31.8928, 0.7631, 4.3098, 3.5204, -9.7359, 7.5121, 0.7779, 0.3284, -1.7061, 3.2197, 4.3846, 20.1482, 22.0105, 1.0458, -0.0000, nan, 17.8940, 0.6974, 0.1060, 0
924.6340, 0.83, 0.76, 0.76, 0.79, 0.48, 0.23, 0.53, 0.93, 2.55, -0.07, 1.85, -19.87, 1.06, -1.44, 1.07, -1.08, 0.69, 0.47, 1.36, 0.05, 0.95, 0.15, 1.15, -20.69, 2.64, 0.02, 1.06, -4.50, 1.17, 0.08, 0.65, 1.01, 0.30, 1.56, 1.06, -1.34, 0.84, 1.85, 0.95, 0.12, 0.03, 1.77, 0.01, -20.85, 0.51, 1.06, 0.48, 1.40, 0.77, 3.91, 0.76, 4.97, 0.05, 2.85, 0.00, 0.01, 1.06, 0.03, 0.70, 3.61, 0.92, 0.15, 2.80, 0.00, 4.1372, 3.9076, 0.7095, 3.1794, -1.1975, -239.0543, -9.9244, -7.4674, 2.1076, 0.4036, 0.8994, -155.3730, 0.4020, -31.1494, 0.6376, 4.2595, 3.0207, -9.1861, 10.0291, 0.7395, 0.3510, -1.6966, 3.5360, 4.3168, 19.5160, 24.7256, 0.9294, -0.0000, nan, 16.4344, 0.9245, 0.0177, 0
931.2450, 0.78, 0.78, 0.77, 0.80, 0.43, 0.29, 0.54, 0.74, 2.49, -0.03, 1.86, -20.00, 1.06, -1.41, 1.07, -1.05, 0.65, 0.51, 1.41, 0.02, 1.00, 0.16, 1.15, -20.70, 2.60, 0.04, 1.06, -4.52, 1.13, 0.08, 0.69, 1.08, 0.25, 1.69, 1.06, -1.37, 0.78, 2.68, 0.99, 0.12, 0.03, 1.95, 0.01, -21.01, 0.52, 0.91, 0.52, 1.45, 0.72, 3.97, 0.77, 4.85, 0.05, 2.99, 0.00, 0.00, 1.06, 0.04, 0.65, 3.90, 0.93, 0.16, 2.85, 0.03, 3.9626, 3.9842, 0.7979, 2.5712, -0.4683, -241.9101, -9.6884, -7.2530, 2.1766, 0.2209, 1.0249, -155.5030, 0.6285, -31.2355, 0.5912, 4.8822, 2.7414, -9.4383, 13.5008, 0.7727, 0.4174, -1.7114, 3.0831, 4.8882, 18.5837, 24.3163, 1.0163, -0.0000, nan, 16.5163, 0.9624, 0.6248, 0
