551.3050, 0.87, 0.20, 1.33, nan, 1.20, 0.08, 0.60, 0.07, 1.63, -0.01, 1.23, 0.00, 0.95, 0.17, 0.79, 1.20, nan, 1.30, 0.80, 0.05, 1.18, 0.10, 0.67, 1.25, 0.03, 1.70, 0.50, 1.22, 0.44, 1.02, 0.77, 1.37, 0.71, 1.50, 0.59, 1.21, 0.70, 1.16, 0.77, 1.30, 0.63, 1.20, 0.17, 1.24, 0.93, 0.22, 0.88, 0.00, 0.56, 0.01, 1.64, 0.04, 1.21, 0.09, 0.53, 0.02, 1.81, 0.00, 0.98, 0.07, 1.61, 0.02, 1.37, nan, 1.1466, 0.8362, 0.6531, 0.2900, -0.0602, nan, 1.0280, 6.1867, 6.8021, 0.2685, 0.7931, 5.4970, 0.2912, 3.9457, 2.8894, 6.8075, 6.9986, 4.6062, 5.2996, 6.5559, 4.9177, 1.3580, 1.3371, 0.0005, 0.0225, 0.4468, 0.7303, 0.0598, -0.0001, 0.4761, 0.2343, 0.5687, 0
554.6190, 0.87, 0.20, 1.33, nan, 1.21, 0.11, 0.60, 0.06, 1.64, -0.00, 1.23, 0.02, 0.95, 0.16, 0.79, 1.17, nan, 1.30, 0.79, 0.06, 1.17, 0.10, 0.66, 1.26, 0.03, 1.75, 0.50, 1.20, 0.44, 1.00, 0.77, 1.36, 0.72, 1.50, 0.59, 1.20, 0.70, 1.16, 0.77, 1.30, 0.62, 1.20, 0.17, 1.22, 0.93, 0.24, 0.88, 0.02, 0.55, 0.02, 1.64, 0.04, 1.21, 0.08, 0.54, 0.04, 1.80, 0.00, 0.98, 0.08, 1.61, 0.04, 1.37, nan, 1.1369, 0.5722, 0.8953, 0.2437, -0.0100, nan, 0.9994, 6.0096, 6.7187, 0.3010, 0.7660, 5.4330, 0.3068, 3.8808, 2.8597, 6.8003, 6.9855, 4.5794, 5.2825, 6.5423, 4.8501, 1.3427, 1.4353, 0.0954, 0.0631, 0.4307, 0.6457, 0.1287, -0.0000, 0.5059, 0.3870, 0.3927, 0
557.9330, 0.87, 0.20, 1.32, nan, 1.20, 0.12, 0.61, 0.06, 1.64, -0.02, 1.23, 0.02, 0.95, 0.14, 0.79, 1.23, nan, 1.32, 0.78, 0.06, 1.16, 0.10, 0.67, 1.29, 0.03, 1.74, 0.50, 1.18, 0.43, 1.05, 0.77, 1.33, 0.72, 1.47, 0.57, 1.30, 0.71, 1.18, 0.77, 1.32, 0.63, 1.20, 0.17, 1.22, 0.93, 0.24, 0.88, 0.02, 0.54, 0.00, 1.64, 0.01, 1.21, 0.06, 0.55, 0.01, 1.80, -0.02, 0.98, 0.08, 1.60, 0.01, 1.37, nan, 1.1348, 0.5235, 0.9273, 0.2396, -0.1798, nan, 0.8910, 6.3289, 6.7220, 0.3022, 0.7558, 5.6499, 0.3063, 3.8262, 2.9234, 6.6324, 6.8282, 4.8587, 5.4276, 6.6238, 4.9013, 1.3407, 1.4538, 0.1112, 0.0105, 0.0718, 0.4998, 0.0215, -0.1953, 0.5114, 0.0645, 0.5118, 0
561.2460, 0.87, 0.18, 1.33, nan, 1.20, 0.09, 0.62, 0.08, 1.64, -0.05, 1.23, 0.02, 0.96, 0.16, 0.79, 1.20, nan, 1.32, 0.78, 0.08, 1.15, 0.12, 0.68, 1.23, 0.03, 1.76, 0.51, 1.15, 0.43, 1.04, 0.78, 1.32, 0.71, 1.51, 0.58, 1.32, 0.70, 1.13, 0.77, 1.30, 0.63, 1.20, 0.17, 1.24, 0.93, 0.22, 0.88, -0.01, 0.55, 0.02, 1.63, 0.02, 1.22, 0.09, 0.56, 0.00, 1.81, -0.00, 0.98, 0.05, 1.60, 0.00, 1.37, nan, 1.0407, 0.9529, 0.6733, 0.3108, -0.5633, nan, 0.9777, 6.2103, 6.7970, 0.3920, 0.8713, 5.4841, 0.2942, 3.7839, 2.8971, 6.6961, 6.9555, 4.9969, 5.1622, 6.5536, 4.9099, 1.3528, 1.3537, -0.0768, 0.0611, 0.1890, 0.7448, 0.0036, -0.0326, 0.2983, 0.0102, 0.3832, 0
564.5600, 0.87, 0.23, 1.33, nan, 1.19, 0.10, 0.63, 0.05, 1.63, -0.01, 1.23, 0.05, 0.96, 0.13, 0.79, 1.20, nan, 1.27, 0.79, 0.03, 1.15, 0.12, 0.69, 1.22, 0.03, 1.71, 0.50, 1.17, 0.43, 1.02, 0.77, 1.32, 0.70, 1.54, 0.59, 1.30, 0.69, 1.09, 0.77, 1.28, 0.63, 1.17, 0.17, 1.24, 0.93, 0.22, 0.87, 0.01, 0.56, 0.00, 1.62, 0.04, 1.22, 0.05, 0.55, 0.02, 1.80, -0.00, 0.98, 0.06, 1.59, 0.02, 1.37, nan, 1.3088, 0.8802, 0.7554, 0.1903, -0.0939, nan, 0.7848, 6.1905, 6.6231, 0.1518, 0.8910, 5.5200, 0.2912, 3.8106, 2.8380, 6.6150, 6.9460, 5.0407, 4.8816, 6.4580, 4.7801, 1.3658, 1.3371, 0.0815, 0.0102, 0.3825, 0.3887, 0.0595, -0.0054, 0.3700, 0.1741, 0.2123, 0
567.8740, 0.87, 0.21, 1.32, nan, 1.17, 0.12, 0.65, 0.04, 1.63, -0.02, 1.23, 0.04, 0.95, 0.14, 0.79, 1.18, nan, 1.31, 0.79, 0.07, 1.14, 0.12, 0.71, 1.20, 0.03, 1.68, 0.51, 1.18, 0.42, 1.04, 0.76, 1.35, 0.70, 1.51, 0.59, 1.25, 0.68, 1.08, 0.76, 1.30, 0.62, 1.19, 0.17, 1.22, 0.93, 0.24, 0.86, 0.04, 0.57, 0.03, 1.61, 0.02, 1.22, 0.07, 0.55, 0.00, 1.79, -0.00, 0.98, 0.09, 1.59, 0.05, 1.37, nan, 1.1645, 0.7180, 0.8884, 0.1723, -0.1922, nan, 0.8553, 6.0914, 6.7748, 0.3670, 0.8928, 5.5338, 0.3022, 3.8864, 2.8063, 6.6734, 6.8986, 4.8434, 4.7739, 6.4468, 4.8271, 1.3440, 1.4353, 0.1990, 0.1251, 0.2382, 0.5939, 0.0099, -0.0009, 0.5955, 0.5478, 0.3323, 0
571.1860, 0.87, 0.20, 1.31, nan, 1.16, 0.10, 0.66, 0.06, 1.64, -0.04, 1.23, 0.02, 0.95, 0.14, 0.79, 1.18, nan, 1.32, 0.80, 0.05, 1.14, 0.10, 0.72, 1.20, 0.03, 1.68, 0.51, 1.18, 0.42, 0.99, 0.77, 1.33, 0.71, 1.52, 0.59, 1.28, 0.68, 0.26, 0.76, 1.28, 0.63, 1.10, 0.17, 1.24, 0.93, 0.24, 0.85, 0.04, 0.57, 0.02, 1.62, 0.02, 1.22, 0.05, 0.54, 0.02, 1.78, -0.00, 0.98, 0.08, 1.59, 0.04, 1.37, nan, 1.1394, 0.6863, 0.7783, 0.2433, -0.3878, nan, 0.8681, 6.0848, 6.8001, 0.2341, 0.7696, 5.6090, 0.2967, 3.9043, 2.7339, 6.6113, 7.0464, 4.8730, 1.1628, 6.3574, 4.4929, 1.3534, 1.4517, 0.2186, 0.0828, 0.2152, 0.3636, 0.0595, -0.0002, 0.5258, 0.4371, 0.6507, 0
574.5000, 0.87, 0.18, 1.30, nan, 1.17, 0.13, 0.66, 0.06, 1.64, -0.02, 1.23, 0.04, 0.96, 0.14, 0.79, 1.15, nan, 1.29, 0.79, 0.07, 1.13, 0.12, 0.73, 1.20, 0.03, 1.70, 0.51, 1.18, 0.41, 1.03, 0.78, 1.32, 0.71, 1.49, 0.59, 1.26, 0.67, 0.04, 0.75, 1.31, 0.62, 1.18, 0.17, 1.22, 0.93, 0.21, 0.85, 0.01, 0.57, 0.04, 1.61, 0.00, 1.23, 0.07, 0.53, 0.00, 1.77, -0.00, 0.98, 0.08, 1.59, 0.04, 1.37, nan, 1.0404, 0.9566, 1.0193, 0.2551, -0.2428, nan, 0.8702, 5.9072, 6.7267, 0.3807, 0.8658, 5.7049, 0.2911, 3.9026, 2.7842, 6.6869, 6.9159, 4.8801, 0.1938, 6.4211, 4.7793, 1.3472, 1.2523, 0.0364, 0.1378, 0.0359, 0.5944, 0.0099, -0.0000, 0.5147, 0.4187, 0.8522, 0
577.8130, 0.87, 0.16, 1.29, nan, 1.17, 0.12, 0.66, 0.01, 1.63, -0.00, 1.23, 0.02, 0.96, 0.12, 0.79, 1.16, nan, 1.31, 0.80, 0.05, 1.12, 0.12, 0.73, 1.20, 0.03, 1.70, 0.51, 1.15, 0.43, 1.01, 0.77, 1.34, 0.71, 1.53, 0.59, 1.31, 0.66, 0.06, 0.74, 1.32, 0.63, 1.20, 0.17, 1.22, 0.93, 0.22, 0.84, 0.00, 0.57, 0.02, 1.60, 0.02, 1.23, 0.03, 0.52, 0.05, 1.75, -0.00, 0.98, 0.05, 1.59, 0.01, 1.37, nan, 0.9296, 0.8605, 0.9324, 0.0425, -0.0405, nan, 0.7669, 5.9681, 6.7920, 0.2364, 0.8750, 5.7261, 0.2902, 3.7966, 2.7812, 6.6968, 7.0467, 5.0004, 0.2479, 6.3458, 4.8948, 1.3409, 1.3202, 0.0061, 0.0849, 0.1789, 0.2324, 0.1720, -0.0000, 0.2993, 0.0698, 0.5879, 0
581.1260, 0.87, 0.21, 1.29, nan, 1.16, 0.10, 0.65, 0.03, 1.63, -0.02, 1.23, 0.00, 0.96, 0.12, 0.79, 1.19, nan, 1.32, 0.79, 0.06, 1.11, 0.15, 0.73, 1.18, 0.03, 1.68, 0.50, 1.19, 0.42, 1.03, 0.78, 1.32, 0.71, 1.57, 0.59, 1.32, 0.65, 0.08, 0.73, 1.35, 0.62, 1.20, 0.17, 1.24, 0.93, 0.24, 0.83, 0.02, 0.57, 0.00, 1.59, 0.04, 1.24, 0.05, 0.52, 0.01, 1.75, 0.02, 0.98, 0.07, 1.60, 0.03, 1.37, nan, 1.1950, 0.7043, 0.7851, 0.1477, -0.1833, nan, 0.7497, 6.1501, 6.7284, 0.2956, 1.1083, 5.6395, 0.2874, 3.8664, 2.7968, 6.7069, 7.2216, 5.1007, 0.3236, 6.4045, 4.8463, 1.3581, 1.4325, 0.0911, 0.0142, 0.3736, 0.4434, 0.0287, 0.1901, 0.4770, 0.3595, 0.6928, 0
584.4390, 0.87, 0.22, 1.28, nan, 1.17, 0.10, 0.64, 0.07, 1.64, -0.02, 1.23, 0.03, 0.95, 0.14, 0.79, 1.23, nan, 1.29, 0.79, 0.04, 1.11, 0.13, 0.73, 1.20, 0.03, 1.70, 0.50, 1.18, 0.43, 0.97, 0.79, 1.32, 0.71, 1.53, 0.59, 1.29, 0.64, 0.05, 0.72, 1.41, 0.62, 1.20, 0.17, 1.21, 0.93, 0.22, 0.83, 0.04, 0.58, 0.02, 1.57, 0.01, 1.25, 0.04, 0.53, 0.02, 1.75, 0.02, 0.98, 0.06, 1.59, 0.01, 1.37, nan, 1.2387, 0.6736, 0.7663, 0.3007, -0.2087, nan, 0.8494, 6.3523, 6.6205, 0.2201, 0.9066, 5.6996, 0.2828, 3.8238, 2.6906, 6.7888, 7.0211, 4.9826, 0.1925, 6.5762, 4.8278, 1.3245, 1.3502, 0.1954, 0.0654, 0.0623, 0.3458, 0.0626, 0.2218, 0.3993, 0.0599, 0.8592, 0
587.7530, 0.87, 0.22, 1.29, nan, 1.16, 0.10, 0.64, 0.06, 1.65, -0.04, 1.23, 0.01, 0.96, 0.16, 0.79, 1.22, nan, 1.31, 0.80, 0.06, 1.11, 0.12, 0.72, 1.20, 0.03, 1.72, 0.51, 1.18, 0.42, 1.03, 0.78, 1.32, 0.71, 1.54, 0.61, 1.23, 0.64, 0.02, 0.71, 1.35, 0.61, 1.22, 0.17, 1.22, 0.93, 0.22, 0.83, 0.02, 0.59, 0.00, 1.58, 0.03, 1.26, 0.04, 0.53, 0.00, 1.75, 0.00, 0.98, 0.03, 1.58, 0.03, 1.37, nan, 1.2481, 0.8149, 0.7574, 0.2564, -0.3931, nan, 0.9707, 6.3001, 6.7056, 0.2961, 0.8730, 5.6419, 0.2924, 3.8939, 2.7817, 6.7107, 7.0642, 4.8645, 0.1013, 6.2888, 4.8174, 1.3371, 1.3365, 0.1227, 0.0109, 0.3541, 0.3326, 0.0104, 0.0370, 0.1733, 0.3532, 0.5890, 0
591.0660, 0.87, 0.22, 1.28, nan, 1.17, 0.10, 0.64, 0.04, 1.66, -0.02, 1.23, 0.03, 0.95, 0.13, 0.79, 1.20, nan, 1.37, 0.79, 0.04, 1.12, 0.12, 0.73, 1.18, 0.03, 1.69, 0.51, 1.15, 0.43, 1.00, 0.79, 1.32, 0.71, 1.54, 0.60, 1.24, 0.64, 0.07, 0.70, 1.38, 0.60, 1.22, 0.17, 1.25, 0.93, 0.22, 0.83, 0.02, 0.58, 0.05, 1.59, 0.01, 1.27, 0.01, 0.53, 0.00, 1.75, 0.00, 0.98, 0.10, 1.57, 0.01, 1.37, nan, 1.2491, 0.8311, 0.7616, 0.1813, -0.2462, nan, 0.7831, 6.2003, 6.8666, 0.2202, 0.8767, 5.6312, 0.2951, 3.7951, 2.7808, 6.7894, 7.0714, 4.8198, 0.2940, 6.2940, 4.7307, 1.3871, 1.3342, 0.1105, 0.1909, 0.0590, 0.0554, 0.0017, 0.0062, 0.6695, 0.0589, 0.8409, 0
594.3800, 0.87, 0.20, 1.29, nan, 1.18, 0.10, 0.63, 0.06, 1.65, -0.02, 1.23, 0.02, 0.96, 0.17, 0.79, 1.20, nan, 1.31, 0.79, 0.07, 1.13, 0.12, 0.74, 1.20, 0.03, 1.70, 0.51, 1.12, 0.41, 1.02, 0.79, 1.32, 0.71, 1.51, 0.59, 1.31, 0.65, 0.05, 0.69, 1.43, 0.58, 1.22, 0.17, 1.24, 0.93, 0.22, 0.84, 0.02, 0.58, 0.03, 1.61, 0.00, 1.29, 0.10, 0.53, 0.02, 1.76, -0.03, 0.98, 0.08, 1.56, 0.02, 1.37, nan, 1.1545, 0.8406, 0.7702, 0.2333, -0.2202, nan, 1.0633, 6.1836, 6.5602, 0.3784, 0.8836, 5.7815, 0.2908, 3.7183, 2.7473, 6.8025, 6.9195, 4.9904, 0.1901, 6.4479, 4.6371, 1.3663, 1.3338, 0.1101, 0.0948, 0.0098, 0.8499, 0.0581, -0.3823, 0.5387, 0.1791, 0.7344, 0
597.6930, 0.87, 0.22, 1.29, nan, 1.17, 0.10, 0.61, 0.04, 1.64, -0.02, 1.23, 0.02, 0.95, 0.16, 0.79, 1.20, nan, 1.37, 0.79, 0.06, 1.13, 0.10, 0.74, 1.20, 0.03, 1.70, 0.50, 1.15, 0.42, 0.95, 0.80, 1.32, 0.71, 1.48, 0.59, 1.30, 0.66, 0.04, 0.69, 1.44, 0.57, 1.27, 0.17, 1.22, 0.93, 0.24, 0.84, 0.02, 0.58, 0.00, 1.62, 0.02, 1.29, 0.03, 0.52, 0.04, 1.77, -0.02, 0.98, 0.05, 1.55, 0.00, 1.37, nan, 1.2330, 0.7005, 0.7638, 0.1717, -0.2143, nan, 1.0053, 6.1809, 6.7647, 0.3193, 0.7618, 5.8118, 0.2828, 3.7507, 2.6324, 6.8734, 6.9015, 4.9610, 0.1749, 6.4735, 4.7277, 1.3441, 1.4348, 0.1095, 0.0158, 0.1772, 0.2817, 0.1227, -0.2564, 0.3028, 0.0298, 0.4193, 0
601.0050, 0.87, 0.22, 1.29, nan, 1.16, 0.12, 0.60, 0.06, 1.63, -0.02, 1.23, 0.00, 0.96, 0.16, 0.79, 1.20, nan, 1.34, 0.79, 0.04, 1.14, 0.12, 0.74, 1.17, 0.03, 1.70, 0.49, 1.19, 0.42, 1.01, 0.80, 1.32, 0.71, 1.51, 0.59, 1.32, 0.65, 0.07, 0.69, 1.36, 0.56, 1.31, 0.17, 1.20, 0.93, 0.24, 0.83, 0.00, 0.59, 0.02, 1.62, 0.02, 1.28, 0.04, 0.52, 0.02, 1.79, -0.00, 0.98, 0.06, 1.55, 0.02, 1.37, nan, 1.2461, 0.6782, 0.8830, 0.2239, -0.2123, nan, 0.9967, 6.1856, 6.6343, 0.2241, 0.8707, 5.6502, 0.2820, 3.7806, 2.7314, 6.8853, 6.9677, 5.0197, 0.3120, 6.1029, 4.7745, 1.3170, 1.4516, 0.0182, 0.0672, 0.2050, 0.3240, 0.0772, -0.0427, 0.3708, 0.1737, 0.5157, 0
604.3180, 0.87, 0.15, 1.29, nan, 1.17, 0.10, 0.60, 0.06, 1.62, -0.02, 1.23, 0.02, 0.96, 0.18, 0.79, 1.15, nan, 1.31, 0.79, 0.02, 1.15, 0.12, 0.73, 1.19, 0.02, 1.68, 0.50, 1.15, 0.43, 1.00, 0.80, 1.32, 0.70, 1.55, 0.58, 1.30, 0.65, 0.08, 0.68, 1.43, 0.57, 1.27, 0.17, 1.20, 0.93, 0.22, 0.82, 0.03, 0.58, 0.02, 1.62, 0.02, 1.27, 0.06, 0.52, 0.00, 1.80, -0.00, 0.98, 0.04, 1.56, 0.00, 1.37, nan, 0.8712, 0.6745, 0.7826, 0.2326, -0.2109, nan, 1.0989, 5.9286, 6.4538, 0.1228, 0.8982, 5.7117, 0.2715, 3.7117, 2.7724, 6.8930, 7.0235, 4.9602, 0.3343, 6.3035, 4.6891, 1.3229, 1.3544, 0.1812, 0.0742, 0.2097, 0.4665, 0.0129, -0.0071, 0.2753, 0.0290, 0.5318, 0
607.6310, 0.87, 0.21, 1.28, nan, 1.17, 0.12, 0.61, 0.04, 1.61, -0.02, 1.23, 0.02, 0.95, 0.16, 0.79, 1.19, nan, 1.30, 0.80, 0.05, 1.16, 0.12, 0.73, 1.20, 0.03, 1.70, 0.49, 1.17, 0.44, 0.98, 0.80, 1.32, 0.69, 1.56, 0.59, 1.23, 0.65, 0.08, 0.68, 1.44, 0.58, 1.28, 0.17, 1.17, 0.93, 0.22, 0.81, 0.02, 0.57, 0.00, 1.61, 0.00, 1.27, 0.06, 0.51, 0.02, 1.81, -0.02, 0.98, 0.07, 1.57, 0.00, 1.37, nan, 1.1868, 0.9468, 0.8929, 0.1716, -0.2091, nan, 1.0118, 6.1436, 6.4971, 0.2798, 0.9028, 5.7168, 0.2796, 3.7215, 2.7965, 6.8943, 7.0328, 4.7655, 0.3385, 6.3370, 4.8192, 1.2875, 1.3372, 0.1177, 0.0124, 0.0349, 0.4903, 0.0574, -0.1981, 0.4724, 0.0048, 0.3860, 0
610.9440, 0.87, 0.22, 1.28, nan, 1.17, 0.10, 0.62, 0.02, 1.59, -0.05, 1.23, 0.04, 0.96, 0.14, 0.79, 1.17, nan, 1.28, 0.79, 0.03, 1.16, 0.07, 0.74, 1.18, 0.03, 1.68, 0.49, 1.18, 0.45, 0.91, 0.80, 1.30, 0.69, 1.56, 0.59, 1.27, 0.65, 0.06, 0.68, 1.39, 0.58, 1.26, 0.17, 1.14, 0.93, 0.24, 0.80, 0.04, 0.56, 0.02, 1.62, 0.03, 1.27, 0.08, 0.51, 0.02, 1.82, -0.00, 0.98, 0.05, 1.58, 0.00, 1.37, nan, 1.2363, 0.5750, 0.7842, 0.0963, -0.5531, nan, 0.8941, 6.0076, 6.5043, 0.1321, 0.5265, 5.7151, 0.2784, 3.7945, 2.6651, 6.8070, 7.0479, 4.8600, 0.2689, 6.1223, 4.7836, 1.2633, 1.4353, 0.1920, 0.0630, 0.3569, 0.6317, 0.0653, -0.0330, 0.2923, 0.0008, 0.3617, 0
614.2570, 0.87, 0.24, 1.29, nan, 1.17, 0.10, 0.63, 0.02, 1.58, -0.01, 1.23, 0.02, 0.95, 0.14, 0.79, 1.18, nan, 1.31, 0.78, 0.04, 1.17, 0.11, 0.75, 1.18, 0.02, 1.71, 0.51, 1.13, 0.46, 0.90, 0.81, 1.23, 0.69, 1.56, 0.57, 1.31, 0.65, 0.04, 0.69, 1.38, 0.57, 1.29, 0.17, 1.17, 0.93, 0.21, 0.79, 0.06, 0.56, 0.02, 1.62, 0.04, 1.27, 0.06, 0.52, 0.02, 1.84, -0.00, 0.98, 0.02, 1.59, 0.00, 1.37, nan, 1.3414, 0.7979, 0.7661, 0.0848, -0.0922, nan, 0.8740, 6.0656, 6.5888, 0.1897, 0.8476, 5.7965, 0.2766, 3.7234, 2.6979, 6.5289, 7.0504, 4.8997, 0.1860, 6.1943, 4.8078, 1.2905, 1.2496, 0.2872, 0.0714, 0.4105, 0.5178, 0.0677, -0.0055, 0.1555, 0.0001, 0.6551, 0
617.5710, 0.87, 0.21, 1.29, nan, 1.18, 0.12, 0.65, 0.07, 1.57, -0.03, 1.23, 0.04, 0.96, 0.14, 0.79, 1.13, nan, 1.35, 0.77, 0.04, 1.17, 0.12, 0.76, 1.16, 0.02, 1.74, 0.50, 1.17, 0.45, 0.92, 0.80, 1.27, 0.69, 1.53, 0.57, 1.29, 0.66, 0.06, 0.70, 1.40, 0.57, 1.28, 0.17, 1.16, 0.93, 0.22, 0.77, 0.06, 0.56, 0.00, 1.61, 0.01, 1.26, 0.08, 0.52, 0.00, 1.85, 0.02, 0.98, 0.07, 1.58, 0.03, 1.37, nan, 1.1699, 0.4137, 0.8975, 0.2954, -0.3560, nan, 0.8712, 5.8228, 6.6753, 0.1993, 0.9006, 5.7279, 0.2711, 3.8000, 2.7013, 6.6648, 6.8868, 4.7824, 0.2466, 6.3543, 4.7556, 1.2816, 1.3197, 0.2994, 0.0119, 0.0684, 0.6300, 0.0113, 0.1996, 0.4525, 0.3427, 0.7034, 0
620.8840, 0.87, 0.20, 1.30, nan, 1.18, 0.12, 0.65, 0.01, 1.56, -0.01, 1.23, 0.01, 0.96, 0.16, 0.79, 1.14, nan, 1.33, 0.78, 0.06, 1.17, 0.09, 0.75, 1.19, 0.02, 1.71, 0.50, 1.18, 0.44, 0.95, 0.81, 1.26, 0.68, 1.55, 0.58, 1.30, 0.67, 0.06, 0.69, 1.38, 0.57, 1.28, 0.17, 0.71, 0.93, 0.19, 0.77, 0.06, 0.57, 0.02, 1.62, 0.05, 1.25, 0.06, 0.52, 0.02, 1.85, 0.00, 0.98, 0.06, 1.58, 0.02, 1.37, nan, 1.1398, 0.6356, 0.9204, 0.0492, -0.0593, nan, 0.9744, 5.8682, 6.4397, 0.2895, 0.6574, 5.7976, 0.2723, 3.8081, 2.7330, 6.6881, 6.9152, 4.9264, 0.2604, 6.2330, 4.7474, 0.7837, 1.1293, 0.3015, 0.0640, 0.5385, 0.5128, 0.0586, 0.0333, 0.3957, 0.2285, 0.8610, 0
624.1970, 0.87, 0.17, 1.32, nan, 1.17, 0.10, 0.64, 0.02, 1.55, -0.00, 1.23, 0.00, 0.96, 0.18, 0.79, 1.17, nan, 1.34, 0.79, 0.01, 1.16, 0.08, 0.74, 1.18, 0.02, 1.70, 0.51, 1.13, 0.45, 0.93, 0.80, 1.16, 0.69, 1.54, 0.59, 1.32, 0.68, 0.09, 0.69, 1.41, 0.56, 1.23, 0.17, 0.65, 0.93, 0.23, 0.77, 0.06, 0.57, 0.00, 1.62, 0.04, 1.25, 0.04, 0.52, 0.00, 1.85, -0.02, 0.98, 0.06, 1.57, 0.02, 1.37, nan, 0.9457, 0.9643, 0.7888, 0.0770, -0.0099, nan, 1.0952, 6.0476, 6.4114, 0.0482, 0.6122, 5.7332, 0.2725, 3.7256, 2.7035, 6.0775, 6.9393, 5.0826, 0.4158, 6.3628, 4.4758, 0.7137, 1.4017, 0.3013, 0.0107, 0.4413, 0.3573, 0.0098, -0.1950, 0.3863, 0.2084, 0.8857, 0
627.5090, 0.87, 0.19, 1.32, nan, 1.16, 0.08, 0.65, 0.05, 1.55, -0.00, 1.23, 0.00, 0.96, 0.15, 0.79, 1.13, nan, 1.39, 0.81, 0.05, 1.17, 0.11, 0.75, 1.16, 0.03, 1.70, 0.50, 1.17, 0.46, 0.89, 0.80, 1.19, 0.69, 1.54, 0.60, 1.29, 0.69, 0.07, 0.69, 1.40, 0.55, 1.31, 0.17, 0.63, 0.93, 0.24, 0.77, 0.01, 0.57, 0.00, 1.62, 0.04, 1.24, 0.04, 0.52, 0.00, 1.86, -0.00, 0.98, 0.06, 1.58, 0.04, 1.37, nan, 1.1050, 0.7336, 0.6351, 0.2238, -0.0016, nan, 0.9080, 5.8150, 6.5363, 0.2721, 0.8630, 5.7178, 0.2944, 3.8056, 2.6616, 6.2413, 6.9438, 4.9848, 0.2927, 6.3037, 4.6580, 0.6870, 1.4471, 0.0502, 0.0018, 0.4246, 0.3288, 0.0016, -0.0325, 0.3842, 0.3774, 0.4450, 0
630.8230, 0.87, 0.18, 1.33, nan, 1.15, 0.10, 0.66, 0.04, 1.55, -0.03, 1.23, 0.02, 0.96, 0.14, 0.79, 1.15, nan, 1.41, 0.82, 0.06, 1.17, 0.10, 0.76, 1.14, 0.02, 1.70, 0.51, 1.13, 0.45, 0.90, 0.79, 1.12, 0.70, 1.51, 0.61, 1.25, 0.69, 0.08, 0.70, 1.38, 0.55, 1.32, 0.17, 0.60, 0.93, 0.22, 0.78, 0.05, 0.57, 0.02, 1.62, 0.01, 1.25, 0.02, 0.51, 0.02, 1.87, -0.00, 0.98, 0.08, 1.58, 0.04, 1.37, nan, 1.0347, 0.8431, 0.7282, 0.1805, -0.3357, nan, 0.8768, 5.9528, 6.5612, 0.3136, 0.7777, 5.6283, 0.2762, 3.7252, 2.6385, 5.7614, 6.8982, 4.9310, 0.3467, 6.2964, 4.6941, 0.6612, 1.3526, 0.2636, 0.0623, 0.0708, 0.1907, 0.0555, -0.0054, 0.4911, 0.4056, 0.5210, 0
634.1360, 0.87, 0.21, 1.33, nan, 1.14, 0.10, 0.67, 0.07, 1.53, -0.01, 1.23, 0.00, 0.95, 0.12, 0.79, 1.18, nan, 1.42, 0.82, 0.06, 1.18, 0.13, 0.75, 1.17, 0.03, 1.70, 0.50, 1.17, 0.44, 0.98, 0.78, 1.20, 0.70, 1.55, 0.60, 1.31, 0.69, 0.05, 0.71, 1.35, 0.56, 1.30, 0.17, 0.60, 0.93, 0.20, 0.78, 0.01, 0.58, 0.02, 1.63, 0.00, 1.24, 0.04, 0.52, 0.00, 1.88, -0.00, 0.98, 0.05, 1.59, 0.01, 1.37, nan, 1.2125, 1.0056, 0.7386, 0.3217, -0.0559, nan, 0.7670, 6.0617, 6.5529, 0.3200, 1.0265, 5.7003, 0.2877, 3.8055, 2.8137, 6.1121, 7.0187, 5.0891, 0.2062, 6.2422, 4.7085, 0.6595, 1.2369, 0.0439, 0.0734, 0.0118, 0.3016, 0.0092, -0.0009, 0.2954, 0.0676, 0.3842, 0
637.4490, 0.87, 0.20, 1.33, nan, 1.15, 0.08, 0.67, 0.03, 1.53, -0.00, 1.23, 0.02, 0.95, 0.14, 0.79, 1.10, nan, 1.42, 0.83, 0.06, 1.18, 0.12, 0.74, 1.18, 0.03, 1.68, 0.50, 1.16, 0.44, 0.95, 0.77, 1.23, 0.70, 1.54, 0.59, 1.32, 0.68, 0.07, 0.70, 1.36, 0.57, 1.25, 0.17, 0.60, 0.93, 0.20, 0.79, 0.05, 0.58, 0.02, 1.64, 0.02, 1.23, 0.02, 0.53, 0.03, 1.89, -0.02, 0.98, 0.07, 1.58, 0.03, 1.37, nan, 1.1495, 0.7447, 0.6215, 0.1265, -0.0093, nan, 0.8528, 5.6503, 6.5577, 0.3252, 0.9398, 5.6462, 0.2870, 3.7653, 2.7002, 6.1845, 7.0638, 5.0410, 0.3276, 6.2102, 4.6214, 0.6566, 1.2165, 0.2667, 0.0753, 0.1806, 0.1836, 0.1177, -0.2048, 0.4758, 0.3540, 0.6588, 0
